index,RSI
2000-11-28,51.0014
2000-11-27,51.0014
2000-11-24,50.6594
2000-11-22,50.7694
2000-11-21,50.4341
2000-11-20,50.5589
2000-11-17,50.0030
2000-11-16,51.1156
2000-11-15,50.1460
2000-11-14,50.1460
2000-11-13,49.0466
2000-11-10,50.2398
2000-11-09,51.2345
2000-11-08,50.1602
2000-11-07,49.0384
2000-11-06,47.7724
2000-11-03,49.3086
2000-11-02,50.2107
2000-11-01,53.4617
2000-10-31,53.3386
2000-10-30,52.2388
2000-10-27,50.7473
2000-10-26,49.4244
2000-10-25,49.5382
2000-10-24,48.3295
2000-10-23,48.6623
2000-10-20,48.0566
2000-10-19,48.1648
2000-10-18,46.4465
2000-10-17,46.7795
2000-10-16,46.9887
2000-10-13,46.8719
2000-10-12,47.8396
2000-10-11,47.9439
2000-10-10,49.6098
2000-10-09,50.3047
2000-10-06,48.0646
2000-10-05,47.5765
2000-10-04,46.2041
2000-10-03,44.7827
2000-10-02,47.1250
2000-09-29,47.4579
2000-09-28,45.2173
2000-09-27,43.5422
2000-09-26,44.6704
2000-09-25,45.3490
2000-09-22,45.4591
2000-09-21,45.5861
2000-09-20,47.0827
2000-09-19,47.7874
2000-09-18,49.2569
2000-09-15,50.2703
2000-09-14,51.4570
2000-09-13,52.7900
2000-09-12,52.6863
2000-09-11,51.9702
2000-09-08,52.3704
2000-09-07,53.8293
2000-09-06,55.2310
2000-09-05,54.6598
2000-09-01,55.7888
2000-08-31,56.1998
2000-08-30,55.4285
2000-08-29,55.8332
2000-08-28,57.1321
2000-08-25,56.2543
2000-08-24,57.1052
2000-08-23,57.9910
2000-08-22,56.6870
2000-08-21,56.5632
2000-08-18,57.5801
2000-08-17,58.7605
2000-08-16,57.3683
2000-08-15,57.5097
2000-08-14,55.9619
2000-08-11,56.1005
2000-08-10,55.9933
2000-08-09,56.5590
2000-08-08,57.2644
2000-08-07,56.4020
2000-08-04,56.6719
2000-08-03,56.6719
2000-08-02,57.6501
2000-08-01,57.4531
2000-07-31,56.8280
2000-07-28,55.3510
2000-07-27,55.6090
2000-07-26,56.4282
2000-07-25,54.2483
2000-07-24,56.1716
2000-07-21,54.1121
2000-07-20,53.9792
2000-07-19,53.9792
2000-07-18,54.5245
2000-07-17,53.9573
2000-07-14,54.2363
2000-07-13,54.7718
2000-07-12,53.9855
2000-07-11,54.2384
2000-07-10,54.2384
2000-07-07,52.7953
2000-07-06,53.6998
2000-07-05,53.0162
2000-07-03,50.0383
2000-06-30,54.6926
2000-06-29,53.9410
2000-06-28,51.0631
2000-06-27,51.0631
2000-06-26,51.3347
2000-06-23,51.0788
2000-06-22,52.2037
2000-06-21,53.3592
2000-06-20,53.9462
2000-06-19,54.2279
2000-06-16,54.1101
2000-06-15,54.8268
2000-06-14,54.8268
2000-06-13,55.8421
2000-06-12,55.0643
2000-06-09,55.2008
2000-06-08,56.4857
2000-06-07,54.9957
2000-06-06,54.9957
2000-06-05,56.4257
2000-06-02,54.1968
2000-06-01,55.8147
2000-05-31,58.0186
2000-05-30,56.7003
2000-05-26,60.0600
2000-05-25,60.0600
2000-05-24,59.4843
2000-05-23,59.4843
2000-05-22,58.9117
2000-05-19,58.4459
2000-05-18,58.2036
2000-05-17,59.1956
2000-05-16,57.5480
2000-05-15,57.1809
2000-05-12,57.1809
2000-05-11,56.9536
2000-05-10,57.4283
2000-05-09,57.4283
2000-05-08,57.1922
2000-05-05,56.8484
2000-05-04,58.2281
2000-05-03,56.9854
2000-05-02,56.6361
2000-05-01,55.8191
2000-04-28,55.9841
2000-04-27,54.9169
2000-04-26,56.8673
2000-04-25,56.5154
2000-04-24,54.2150
2000-04-20,53.5861
2000-04-19,52.8046
2000-04-18,53.8367
2000-04-17,54.5757
2000-04-14,55.0310
2000-04-13,54.9142
2000-04-12,55.3620
2000-04-11,54.7510
2000-04-10,55.6403
2000-04-07,55.0546
2000-04-06,54.6941
2000-04-05,56.1390
2000-04-04,55.5618
2000-04-03,56.4573
2000-03-31,54.4234
2000-03-30,51.8391
2000-03-29,52.1414
2000-03-28,53.4623
2000-03-27,53.4623
2000-03-24,52.9478
2000-03-23,53.2488
2000-03-22,55.9434
2000-03-21,55.4485
2000-03-20,54.3184
2000-03-17,52.8698
2000-03-16,50.7789
2000-03-15,47.0960
2000-03-14,47.0960
2000-03-13,46.6327
2000-03-10,45.7051
2000-03-09,46.0995
2000-03-08,46.5161
2000-03-07,46.3656
2000-03-06,44.6025
2000-03-03,44.2893
2000-03-02,43.4509
2000-03-01,44.3534
2000-02-29,45.0009
2000-02-28,44.8476
2000-02-25,45.2401
2000-02-24,45.8844
2000-02-23,46.5361
2000-02-22,46.2455
2000-02-18,47.5589
2000-02-17,47.2739
2000-02-16,48.2187
2000-02-15,47.6340
2000-02-14,45.9783
2000-02-11,48.0118
2000-02-10,47.8429
2000-02-09,48.8235
2000-02-08,49.5267
2000-02-07,48.5152
2000-02-04,49.4905
2000-02-03,49.6502
2000-02-02,49.2126
2000-02-01,50.4843
2000-01-31,49.7779
2000-01-28,50.6256
2000-01-27,50.2200
